ID	Education	Income	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	Response	Complain	Country	Customer_Age	Customer_Enrollment_Days	Marital_Status_Mapped	Family_Size	MntTotal	TotalPurchases	Num_Accepted	Campaign_Engagement	Cluster	Cluster Category
2724	Master	36143.0	33	12	0	1	0	0	6	1	0	1	2	3	0	0	Spain	43	3852	1	2	19	4	0	Not Engaged	0	Cluster 1
2256	Master	27159.0	33	17	0	3	0	0	1	2	1	0	3	6	0	0	Spain	51	3853	2	4	21	6	0	Not Engaged	0	Cluster 1
1100	Master	41275.0	33	24	4	22	0	2	9	4	3	1	3	5	0	0	Canada	64	3858	2	5	61	11	0	Not Engaged	0	Cluster 1
7725	2n Cycle	76800.0	33	173	26	255	35	71	81	1	4	4	7	1	0	0	India	59	3874	2	2	641	16	0	Not Engaged	2	Cluster 3
2612	Graduation	75794.0	33	754	160	625	63	32	48	1	7	5	12	3	0	0	Saudi Arabia	37	3948	2	2	1682	25	1	Not Engaged	2	Cluster 3
113	Graduation	30833.0	33	11	0	7	3	1	6	2	1	0	3	5	0	0	Spain	73	4109	2	4	28	6	0	Not Engaged	0	Cluster 1
2868	PhD	26518.0	33	20	1	28	3	3	2	3	2	0	3	8	1	0	USA	75	4208	1	3	57	8	0	Not Engaged	0	Cluster 1
4216	Graduation	91065.0	33	822	114	108	179	137	114	1	7	9	9	3	1	0	Spain	43	4253	1	1	1474	26	2	Moderately Engaged	2	Cluster 3
199	Master	45183.0	33	219	3	60	12	9	12	1	4	1	7	7	0	0	Canada	62	4286	1	1	315	13	1	Not Engaged	0	Cluster 1
359	Graduation	48070.0	33	373	14	83	6	9	19	3	8	2	6	7	0	1	Spain	74	4293	2	3	504	19	0	Not Engaged	1	Cluster 2
8842	Graduation	30372.0	33	15	0	12	7	3	7	3	2	0	3	7	0	0	Spain	53	4312	1	3	44	8	0	Not Engaged	0	Cluster 1
2154	Graduation	30372.0	33	15	0	12	7	3	7	3	2	0	3	7	0	0	Spain	53	4312	1	3	44	8	0	Not Engaged	0	Cluster 1
6050	2n Cycle	57036.0	33	1171	43	219	19	14	47	4	6	3	13	9	0	0	India	49	4326	2	3	1513	26	1	Not Engaged	1	Cluster 2
9204	Graduation	66731.0	33	371	159	194	58	106	141	4	4	3	6	3	0	0	Spain	54	4416	1	2	1029	17	0	Not Engaged	2	Cluster 3
4472	PhD	35682.0	34	23	0	8	6	2	18	1	1	1	3	2	0	0	Australia	54	3763	1	2	57	6	0	Not Engaged	0	Cluster 1
6864	Master	10979.0	34	8	4	10	2	2	4	2	3	0	3	5	0	0	Australia	35	3799	1	1	30	8	0	Not Engaged	0	Cluster 1
10617	Master	10979.0	34	8	4	10	2	2	4	2	3	0	3	5	0	0	Spain	35	3799	1	1	30	8	0	Not Engaged	0	Cluster 1
3924	PhD	57912.0	34	801	0	80	0	0	35	5	8	3	12	5	0	0	Saudi Arabia	59	3865	1	2	916	28	1	Not Engaged	1	Cluster 2
5654	Graduation	36026.0	34	20	4	10	6	4	17	2	2	0	3	6	0	0	Australia	52	3866	2	5	61	7	0	Not Engaged	0	Cluster 1
9216	Graduation	35788.0	34	23	2	11	3	1	4	2	2	0	3	6	0	0	Canada	53	3918	2	4	44	7	0	Not Engaged	0	Cluster 1
8086	Graduation	42243.0	34	48	0	2	0	0	5	2	2	0	3	7	0	0	Saudi Arabia	65	3961	2	4	55	7	0	Not Engaged	0	Cluster 1
9097	Graduation	46086.0	34	244	8	32	7	2	50	4	3	1	8	4	0	0	Spain	68	3999	1	2	343	16	0	Not Engaged	1	Cluster 2
7631	Master	61346.0	34	562	58	168	43	16	142	1	5	7	10	3	0	0	India	46	4027	2	3	989	23	0	Not Engaged	2	Cluster 3
7275	Master	33316.0	34	79	1	31	4	4	12	3	2	1	4	6	0	0	USA	53	4029	1	3	131	10	0	Not Engaged	0	Cluster 1
8334	Master	33316.0	34	79	1	31	4	4	12	3	2	1	4	6	0	0	Spain	53	4029	1	3	131	10	0	Not Engaged	0	Cluster 1
1987	Basic	21063.0	34	1	10	11	19	3	15	2	2	0	3	6	0	0	Spain	37	4038	1	2	59	7	0	Not Engaged	0	Cluster 1
2281	Graduation	33697.0	34	4	3	7	0	3	11	1	1	0	2	7	0	0	Germany	54	4048	1	2	28	4	1	Not Engaged	0	Cluster 1
7034	2n Cycle	25804.0	34	8	7	9	13	6	12	2	2	0	3	8	0	0	Canada	46	4062	2	3	55	7	0	Not Engaged	0	Cluster 1
2797	Graduation	72117.0	34	707	20	171	65	60	50	1	9	7	9	5	0	0	Spain	47	4074	2	3	1073	26	0	Not Engaged	2	Cluster 3
3934	Graduation	61286.0	34	356	0	107	19	9	117	2	7	1	8	5	0	0	India	58	4092	2	3	608	18	0	Not Engaged	1	Cluster 2
2493	Graduation	61286.0	34	356	0	107	19	9	117	2	7	1	8	5	0	0	Germany	58	4092	2	3	608	18	0	Not Engaged	1	Cluster 2
3759	Graduation	65196.0	34	743	19	181	12	0	200	2	7	6	11	5	0	0	Spain	66	4100	2	4	1155	26	1	Not Engaged	1	Cluster 2
965	Graduation	55635.0	34	235	65	164	50	49	27	4	7	3	7	6	0	0	USA	53	4354	1	2	590	21	0	Not Engaged	1	Cluster 2
7378	Master	42021.0	34	393	5	136	7	5	27	5	10	1	6	9	0	0	Spain	43	4428	2	3	573	22	1	Not Engaged	1	Cluster 2
1859	Master	75251.0	34	721	111	925	97	18	18	1	7	6	5	5	1	0	Germany	52	4432	2	2	1890	19	0	Not Engaged	2	Cluster 3
6263	Graduation	35322.0	34	28	9	37	12	7	13	3	2	0	4	8	0	0	Spain	56	4437	2	5	106	9	0	Not Engaged	0	Cluster 1
2072	PhD	53374.0	34	896	10	101	13	10	34	6	4	2	9	9	1	0	Canada	55	4443	2	3	1064	21	1	Not Engaged	1	Cluster 2
8908	Graduation	87195.0	35	217	76	690	50	26	38	1	3	11	5	1	1	0	Canada	65	3813	2	2	1097	20	0	Not Engaged	2	Cluster 3
738	2n Cycle	42395.0	35	48	13	57	24	15	25	4	3	1	4	7	0	0	India	43	3847	1	3	182	12	0	Not Engaged	0	Cluster 1
10129	Graduation	82427.0	35	482	147	509	104	107	107	1	3	5	12	1	0	0	Spain	58	3870	2	2	1456	21	1	Not Engaged	2	Cluster 3
807	Master	44602.0	35	167	2	89	0	0	34	6	6	1	4	8	0	0	India	55	3895	2	4	292	17	0	Not Engaged	1	Cluster 2
3334	Graduation	94642.0	35	879	143	797	106	143	143	0	5	7	9	1	0	0	Spain	73	3898	2	2	2211	21	2	Moderately Engaged	2	Cluster 3
5423	Graduation	28359.0	35	6	0	5	2	1	2	1	1	0	2	7	0	0	Saudi Arabia	41	4006	2	3	16	4	0	Not Engaged	0	Cluster 1
4426	Graduation	55801.0	35	367	4	51	6	4	95	6	7	2	6	7	0	0	USA	49	4041	1	3	527	21	1	Not Engaged	1	Cluster 2
10489	Graduation	92955.0	35	693	21	925	31	24	84	1	6	7	9	2	1	0	Saudi Arabia	51	4075	2	2	1778	23	2	Moderately Engaged	2	Cluster 3
2570	Graduation	56534.0	35	691	7	61	10	0	46	4	10	4	7	8	1	0	Spain	56	4102	2	3	815	25	2	Moderately Engaged	1	Cluster 2
3834	Graduation	69627.0	35	231	161	215	171	30	53	2	8	2	11	5	0	0	USA	62	4230	1	2	861	23	0	Not Engaged	2	Cluster 3
590	Master	78579.0	35	816	66	549	216	66	99	1	5	6	4	3	1	0	Spain	54	4315	1	1	1812	16	0	Not Engaged	2	Cluster 3
4791	Graduation	44964.0	35	19	1	17	2	0	2	1	1	0	3	8	0	0	Australia	44	4321	2	4	41	5	0	Not Engaged	0	Cluster 1
5304	PhD	30899.0	35	24	0	8	0	0	1	2	1	0	3	6	0	0	Saudi Arabia	50	4385	1	2	33	6	0	Not Engaged	0	Cluster 1
2426	PhD	78825.0	35	483	74	114	169	37	18	1	5	10	13	3	1	0	Spain	60	4414	1	1	895	29	0	Not Engaged	2	Cluster 3
35	Graduation	25545.0	35	32	1	64	16	12	85	3	2	2	3	6	1	0	Spain	37	4420	2	3	210	10	0	Not Engaged	0	Cluster 1
8041	PhD	47111.0	35	595	71	153	120	112	41	6	3	2	10	9	0	0	Saudi Arabia	53	4420	1	2	1092	21	0	Not Engaged	1	Cluster 2
3584	PhD	49667.0	35	1181	26	120	17	13	39	2	5	10	5	8	1	0	Canada	69	4439	1	1	1396	22	1	Not Engaged	1	Cluster 2
7718	Master	66000.0	36	244	51	270	101	0	45	1	1	3	5	1	0	0	Spain	77	3831	2	2	711	10	0	Not Engaged	2	Cluster 3
8605	PhD	46910.0	36	48	0	14	0	0	6	2	2	0	3	6	0	0	Spain	60	3859	2	4	68	7	0	Not Engaged	0	Cluster 1
1646	Basic	25224.0	36	4	9	12	11	2	8	2	1	1	3	3	0	0	Canada	52	3866	2	3	46	7	0	Not Engaged	0	Cluster 1
9206	Graduation	77382.0	36	491	48	231	112	105	134	2	5	7	12	1	0	0	Spain	56	3934	2	3	1121	26	1	Not Engaged	2	Cluster 3
10757	PhD	28420.0	36	4	2	5	2	0	0	1	1	0	2	6	0	0	Spain	57	3948	1	2	13	4	0	Not Engaged	0	Cluster 1
6885	Graduation	32952.0	36	38	0	12	3	1	1	1	2	0	3	7	0	0	Canada	47	3971	1	2	55	6	0	Not Engaged	0	Cluster 1
907	Graduation	46149.0	36	254	6	71	4	0	27	5	5	1	7	5	0	0	Spain	49	3973	2	3	362	18	0	Not Engaged	1	Cluster 2
3867	PhD	73059.0	36	410	112	420	0	82	71	1	9	3	13	4	0	0	Spain	77	4063	2	3	1095	26	0	Not Engaged	2	Cluster 3
3859	PhD	73059.0	36	410	112	420	0	82	71	1	9	3	13	4	0	0	Saudi Arabia	77	4063	2	3	1095	26	0	Not Engaged	2	Cluster 3
3265	Graduation	35701.0	36	21	1	9	7	3	5	1	1	0	3	6	0	0	Spain	65	4228	2	2	46	5	0	Not Engaged	0	Cluster 1
4418	Master	89616.0	36	671	47	655	145	111	15	1	7	5	12	2	1	0	Canada	41	4250	1	1	1644	25	0	Not Engaged	2	Cluster 3
4611	Graduation	105471.0	36	1009	181	104	202	21	207	0	9	8	13	3	1	0	Spain	54	4285	2	2	1724	30	2	Moderately Engaged	2	Cluster 3
4530	Master	78427.0	36	972	19	595	180	26	138	3	3	7	10	3	1	0	Germany	76	4374	1	1	1930	23	1	Not Engaged	2	Cluster 3
7736	Graduation	22518.0	36	11	7	12	2	2	27	2	2	1	2	5	1	0	Spain	38	4376	2	3	61	7	1	Not Engaged	0	Cluster 1
9949	Graduation	59809.0	36	598	16	141	32	41	49	3	3	3	6	8	0	0	Canada	48	4380	2	4	877	15	0	Not Engaged	1	Cluster 2
942	Graduation	39660.0	36	139	13	78	20	13	36	3	7	1	3	9	1	0	Spain	42	4451	1	2	299	14	0	Not Engaged	0	Cluster 1
6181	2n Cycle	52203.0	36	488	21	238	56	108	28	1	8	7	11	6	0	0	USA	74	4459	2	2	939	27	0	Not Engaged	1	Cluster 2
7660	PhD	35860.0	37	15	0	8	4	2	20	2	1	1	2	5	1	0	Canada	51	3802	1	3	49	6	1	Not Engaged	0	Cluster 1
2055	PhD	35860.0	37	15	0	8	4	2	20	2	1	1	2	5	0	0	Spain	51	3802	1	3	49	6	1	Not Engaged	0	Cluster 1
5107	PhD	35860.0	37	15	0	8	4	2	20	2	1	1	2	5	0	0	Spain	51	3802	1	3	49	6	1	Not Engaged	0	Cluster 1
1626	PhD	35860.0	37	15	0	8	4	2	20	2	1	1	2	5	1	0	Saudi Arabia	51	3802	1	3	49	6	1	Not Engaged	0	Cluster 1
6428	PhD	76842.0	37	605	10	345	84	54	32	1	1	8	7	0	0	0	Spain	74	3818	1	1	1130	17	0	Not Engaged	2	Cluster 3
9617	Graduation	15033.0	37	0	4	5	6	0	4	1	1	0	3	3	0	0	Saudi Arabia	73	3835	1	1	19	5	0	Not Engaged	0	Cluster 1
4339	PhD	67353.0	37	702	17	151	0	8	35	5	5	6	12	2	0	0	Australia	54	3941	2	3	913	28	0	Not Engaged	1	Cluster 2
7235	2n Cycle	17003.0	37	2	5	12	4	8	7	3	2	0	4	5	0	0	Germany	49	3963	2	3	38	9	0	Not Engaged	0	Cluster 1
8527	Master	65735.0	37	239	7	119	4	15	11	5	6	2	6	7	0	0	Spain	59	3965	2	4	395	19	0	Not Engaged	1	Cluster 2
1968	Graduation	45684.0	37	5	1	5	10	0	7	1	1	0	2	7	0	0	Saudi Arabia	53	3970	1	2	28	4	0	Not Engaged	0	Cluster 1
9862	Graduation	21918.0	37	1	6	7	11	5	3	2	2	0	3	6	0	0	Canada	55	3988	2	3	33	7	0	Not Engaged	0	Cluster 1
11075	Graduation	51267.0	37	183	2	64	7	2	12	4	3	3	5	4	0	0	Canada	46	4004	2	4	270	15	0	Not Engaged	0	Cluster 1
6658	Graduation	59868.0	37	771	51	154	54	10	154	7	11	2	12	6	0	0	Spain	52	4103	2	3	1194	32	0	Not Engaged	1	Cluster 2
4552	Graduation	51373.0	37	83	2	101	64	26	117	1	3	5	3	4	0	0	Spain	33	4133	2	2	393	12	0	Not Engaged	0	Cluster 1
10377	Master	46692.0	37	170	6	97	24	12	88	3	6	1	5	6	0	0	Spain	66	4149	2	3	397	15	0	Not Engaged	1	Cluster 2
5336	Master	157733.0	37	39	1	9	2	0	8	0	1	0	1	1	0	0	Spain	53	4151	2	3	59	2	0	Not Engaged	0	Cluster 1
10350	PhD	54432.0	37	33	0	5	0	0	0	1	1	0	3	4	0	0	Spain	74	4177	2	5	38	5	0	Not Engaged	0	Cluster 1
11071	Graduation	79607.0	37	450	133	951	173	0	216	1	3	6	6	1	1	0	Canada	40	4195	1	1	1923	16	0	Not Engaged	2	Cluster 3
11100	Graduation	51813.0	37	51	2	7	0	1	2	2	2	0	3	7	0	0	Canada	52	4205	1	3	63	7	0	Not Engaged	0	Cluster 1
6516	Basic	17487.0	37	0	0	1	7	4	6	1	1	0	2	7	0	0	Australia	35	4229	2	3	18	4	0	Not Engaged	0	Cluster 1
1734	PhD	40706.0	37	59	0	11	4	2	5	4	3	0	4	7	0	0	Saudi Arabia	56	4289	2	5	81	11	0	Not Engaged	0	Cluster 1
2131	PhD	62859.0	37	1063	89	102	16	12	25	4	9	4	6	6	0	0	Spain	65	4307	1	2	1307	23	0	Not Engaged	1	Cluster 2
6439	Graduation	61074.0	37	789	0	133	0	28	152	7	11	5	8	7	0	0	Saudi Arabia	66	4442	2	3	1102	31	0	Not Engaged	1	Cluster 2
10591	Graduation	43638.0	37	63	10	83	7	19	19	2	4	1	4	7	0	0	Spain	55	4453	1	2	201	11	0	Not Engaged	0	Cluster 1
9797	Graduation	58116.0	38	228	19	130	4	11	51	2	3	3	8	2	0	0	Spain	68	3838	2	3	443	16	0	Not Engaged	1	Cluster 2
9336	PhD	62187.0	38	512	0	83	0	0	41	3	6	2	10	4	0	0	Spain	55	3860	1	2	636	21	0	Not Engaged	1	Cluster 2
2174	Graduation	46344.0	38	11	1	6	2	1	6	2	1	1	2	5	0	0	USA	70	3874	1	3	27	6	0	Not Engaged	0	Cluster 1
3197	Graduation	77353.0	38	275	59	107	69	101	59	2	6	4	8	4	0	0	Spain	44	3956	2	3	670	20	0	Not Engaged	2	Cluster 3
9185	PhD	69759.0	38	452	20	514	13	30	0	3	4	6	5	3	1	0	Spain	58	4005	1	1	1029	18	0	Not Engaged	1	Cluster 2
905	Graduation	21846.0	38	7	17	18	6	10	26	4	4	0	3	8	0	0	Saudi Arabia	38	4011	1	2	84	11	0	Not Engaged	0	Cluster 1
10858	Graduation	76532.0	38	355	30	177	90	138	30	4	9	5	7	5	0	0	Spain	49	4054	2	4	820	25	0	Not Engaged	2	Cluster 3
8925	Master	70053.0	38	512	53	98	81	179	89	3	8	5	10	5	0	0	Spain	59	4122	2	3	1012	26	0	Not Engaged	2	Cluster 3
2499	2n Cycle	75342.0	38	204	97	97	21	118	26	1	5	2	10	4	0	0	Spain	66	4180	1	2	563	18	0	Not Engaged	2	Cluster 3
1109	Master	27590.0	38	6	0	5	0	0	1	1	1	0	2	7	0	0	Spain	42	4193	2	3	12	4	0	Not Engaged	0	Cluster 1
326	Graduation	51148.0	38	235	6	45	8	9	12	4	5	1	6	6	0	0	India	51	4257	2	4	315	16	0	Not Engaged	1	Cluster 2
10967	Graduation	33378.0	38	33	6	40	3	7	10	3	2	0	4	7	0	0	Saudi Arabia	61	4269	1	3	99	9	0	Not Engaged	0	Cluster 1
5370	PhD	32644.0	38	239	3	141	0	7	23	4	7	1	6	8	0	0	Spain	51	4290	2	3	413	18	1	Not Engaged	1	Cluster 2
2098	PhD	33581.0	38	11	0	5	0	0	1	1	1	0	2	8	0	0	Spain	55	4298	2	4	17	4	0	Not Engaged	0	Cluster 1
1773	2n Cycle	12393.0	38	5	6	15	11	7	13	1	2	0	3	9	0	0	Saudi Arabia	46	4333	2	2	57	6	0	Not Engaged	0	Cluster 1
5036	PhD	42710.0	38	252	3	42	4	3	102	2	4	5	3	6	0	0	Spain	40	4339	1	2	406	14	0	Not Engaged	0	Cluster 1
4856	2n Cycle	82347.0	38	556	54	845	202	133	63	1	7	7	10	3	0	0	India	67	4361	2	2	1853	25	2	Moderately Engaged	2	Cluster 3
8722	2n Cycle	82347.0	38	556	54	845	202	133	63	1	7	7	10	3	1	0	Canada	67	4361	2	2	1853	25	2	Moderately Engaged	2	Cluster 3
2156	PhD	22554.0	38	27	0	10	0	0	4	4	2	0	4	5	0	0	Spain	69	4364	2	4	41	10	0	Not Engaged	0	Cluster 1
2569	Graduation	17323.0	38	3	14	17	6	1	5	1	1	0	3	8	0	0	USA	37	4388	2	2	46	5	0	Not Engaged	0	Cluster 1
10151	Graduation	62204.0	38	317	46	247	151	46	139	1	4	5	12	3	0	0	Spain	64	4416	1	3	946	22	0	Not Engaged	2	Cluster 3
10473	PhD	78028.0	38	158	19	288	25	0	38	1	6	4	9	7	1	0	Spain	68	4418	1	2	528	20	2	Moderately Engaged	1	Cluster 2
7079	Graduation	63887.0	38	897	23	207	15	11	92	5	9	6	12	6	0	0	Saudi Arabia	62	4420	1	2	1245	32	0	Not Engaged	1	Cluster 2
6875	PhD	32727.0	38	167	13	180	86	13	70	2	7	3	5	8	0	0	Canada	59	4431	2	2	529	17	0	Not Engaged	1	Cluster 2
6728	Graduation	29103.0	38	16	0	17	6	3	6	2	1	0	3	9	0	0	Spain	39	4432	2	3	48	6	0	Not Engaged	0	Cluster 1
2471	Graduation	61482.0	39	48	58	68	16	66	43	1	3	2	6	2	0	0	Saudi Arabia	59	3763	2	2	299	12	0	Not Engaged	0	Cluster 1
49	Graduation	20587.0	39	2	3	6	4	1	9	1	1	1	2	7	0	0	Canada	54	3810	1	2	25	5	0	Not Engaged	0	Cluster 1
4973	Graduation	20587.0	39	2	3	6	4	1	9	1	1	1	2	7	0	0	Canada	54	3810	1	2	25	5	0	Not Engaged	0	Cluster 1
6387	PhD	52190.0	39	42	0	17	0	0	18	3	2	1	3	5	0	0	Saudi Arabia	48	3813	2	4	77	9	1	Not Engaged	0	Cluster 1
5866	Graduation	48186.0	39	97	3	66	12	7	34	3	4	1	4	7	0	0	Spain	50	3862	2	3	219	12	0	Not Engaged	0	Cluster 1
8523	Graduation	19329.0	39	24	1	16	12	2	5	3	4	0	3	8	0	0	Canada	56	3958	2	3	60	10	0	Not Engaged	0	Cluster 1
7901	Master	34109.0	39	9	1	5	2	1	4	1	0	0	3	4	0	0	Australia	53	3996	2	3	22	4	0	Not Engaged	0	Cluster 1
898	Graduation	23477.0	39	38	15	54	3	8	29	3	3	0	4	8	0	0	Spain	38	4012	2	3	147	10	0	Not Engaged	0	Cluster 1
10242	PhD	47472.0	39	56	0	11	0	0	8	2	2	0	4	5	0	0	Spain	58	4047	2	4	75	8	0	Not Engaged	0	Cluster 1
5835	PhD	14849.0	39	21	2	28	3	2	9	3	2	0	4	8	0	0	Spain	48	4123	1	2	65	9	0	Not Engaged	0	Cluster 1
6919	2n Cycle	26224.0	39	4	7	15	13	9	15	3	2	1	3	6	0	0	Spain	46	4151	2	3	63	9	0	Not Engaged	0	Cluster 1
6197	PhD	27238.0	39	37	0	17	0	0	3	3	3	0	3	9	0	0	Spain	62	4196	1	3	57	9	0	Not Engaged	0	Cluster 1
4201	Graduation	57967.0	39	229	7	137	4	0	91	5	4	2	8	5	0	0	India	62	4244	1	2	468	19	0	Not Engaged	1	Cluster 2
5092	PhD	51569.0	39	380	0	47	6	0	34	4	7	1	7	8	1	0	Spain	75	4263	1	2	467	19	1	Not Engaged	1	Cluster 2
6566	PhD	72550.0	39	826	50	317	50	38	38	9	5	2	12	8	0	0	Australia	70	4359	2	4	1319	28	0	Not Engaged	1	Cluster 2
6613	Master	44511.0	39	513	7	133	46	14	14	6	8	4	8	8	0	0	Australia	54	4386	2	3	727	26	0	Not Engaged	1	Cluster 2
9094	2n Cycle	62972.0	39	313	15	47	20	0	192	2	7	4	3	6	1	0	Spain	69	4456	2	3	587	16	0	Not Engaged	1	Cluster 2
9847	2n Cycle	62972.0	39	313	15	47	20	0	192	2	7	4	3	6	0	0	Spain	69	4456	2	3	587	16	0	Not Engaged	1	Cluster 2
10767	PhD	77845.0	40	760	40	480	0	40	26	1	3	5	12	1	0	0	USA	35	3805	2	2	1346	21	2	Moderately Engaged	2	Cluster 3
7943	PhD	36663.0	40	18	0	6	3	3	5	1	1	1	3	2	0	0	Saudi Arabia	49	3826	2	3	35	6	0	Not Engaged	0	Cluster 1
1055	Master	53204.0	40	29	0	8	2	0	6	1	1	0	3	4	0	0	Germany	48	3862	2	4	45	5	0	Not Engaged	0	Cluster 1
1458	Master	21059.0	40	8	3	19	3	3	8	3	3	0	3	6	0	0	Spain	42	3934	2	3	44	9	0	Not Engaged	0	Cluster 1
8402	Master	67087.0	40	329	35	222	130	35	43	2	7	5	8	4	0	0	Australia	71	3955	2	3	794	22	0	Not Engaged	1	Cluster 2
6246	Graduation	73892.0	40	703	102	601	0	58	43	1	3	11	8	1	1	0	Canada	71	3989	1	1	1507	23	0	Not Engaged	2	Cluster 3
4654	Graduation	75114.0	40	571	12	523	63	60	24	1	3	10	5	2	0	0	Saudi Arabia	32	3995	2	2	1253	19	0	Not Engaged	2	Cluster 3
6103	Graduation	42192.0	40	40	15	15	17	6	7	1	2	1	3	4	0	0	Australia	76	4057	2	2	100	7	0	Not Engaged	0	Cluster 1
8147	Graduation	31454.0	40	28	0	11	0	0	9	3	2	0	3	8	0	0	Spain	64	4119	2	4	48	8	0	Not Engaged	0	Cluster 1
10207	Graduation	22775.0	40	5	1	8	0	0	1	1	1	0	2	8	0	0	Saudi Arabia	46	4136	2	3	15	4	0	Not Engaged	0	Cluster 1
4838	Graduation	22775.0	40	5	1	8	0	0	1	1	1	0	2	8	0	0	India	46	4136	2	3	15	4	0	Not Engaged	0	Cluster 1
10219	Graduation	31590.0	40	6	2	15	6	6	3	1	1	0	3	8	0	0	Canada	52	4137	2	3	38	5	0	Not Engaged	0	Cluster 1
2176	Graduation	80134.0	40	1218	16	272	104	0	80	2	5	3	6	6	1	0	Saudi Arabia	52	4166	2	3	1690	16	3	Moderately Engaged	2	Cluster 3
9121	Graduation	80134.0	40	1218	16	272	104	0	80	2	5	3	6	6	1	0	Australia	52	4166	2	3	1690	16	3	Moderately Engaged	2	Cluster 3
5802	Basic	14188.0	40	2	7	11	16	12	27	1	2	0	4	6	0	0	Germany	52	4247	2	2	75	7	0	Not Engaged	0	Cluster 1
10790	PhD	18169.0	40	9	0	5	0	0	7	1	1	0	2	8	0	0	Spain	39	4256	2	3	21	4	0	Not Engaged	0	Cluster 1
178	Graduation	62503.0	40	478	0	193	110	75	117	4	8	3	11	5	0	0	Spain	68	4257	2	3	973	26	0	Not Engaged	1	Cluster 2
2308	Graduation	46734.0	40	110	5	137	26	23	29	2	6	1	5	7	0	0	Spain	70	4349	2	3	330	14	0	Not Engaged	1	Cluster 2
7431	PhD	68126.0	40	1332	17	311	23	51	86	1	7	4	5	9	1	0	Canada	33	4357	1	1	1820	17	1	Not Engaged	1	Cluster 2
9405	PhD	52869.0	40	84	3	61	2	1	21	3	3	1	4	7	1	0	Saudi Arabia	70	4383	2	4	172	11	0	Not Engaged	0	Cluster 1
10525	Graduation	26576.0	40	10	0	8	0	0	9	1	1	0	2	9	1	0	Spain	38	4385	1	2	27	4	1	Not Engaged	0	Cluster 1
7503	Graduation	75825.0	40	1032	105	779	137	105	51	0	5	8	9	4	1	0	Germany	48	4386	1	1	2209	22	1	Not Engaged	2	Cluster 3
8783	Graduation	57045.0	40	296	13	104	11	13	17	3	4	2	9	3	0	0	Australia	74	4420	2	3	454	18	0	Not Engaged	1	Cluster 2
1403	2n Cycle	34984.0	40	8	4	15	3	5	3	2	1	0	3	7	0	0	Spain	49	4422	2	4	38	6	0	Not Engaged	0	Cluster 1
4643	Graduation	27803.0	40	8	26	46	38	9	49	2	3	0	4	8	0	0	Australia	51	4433	2	3	176	9	0	Not Engaged	0	Cluster 1
3463	PhD	69283.0	41	674	62	134	0	26	8	4	7	3	13	5	0	0	India	49	3776	2	3	904	27	0	Not Engaged	1	Cluster 2
4055	Basic	18746.0	41	2	10	11	12	9	20	2	3	0	3	6	0	0	Spain	32	3792	1	2	64	8	0	Not Engaged	0	Cluster 1
7010	2n Cycle	70924.0	41	635	114	254	132	152	76	1	6	6	7	3	0	0	Spain	59	3844	2	2	1363	20	1	Not Engaged	2	Cluster 3
4767	2n Cycle	70924.0	41	635	114	254	132	152	76	1	6	6	7	3	0	0	Spain	59	3844	2	2	1363	20	1	Not Engaged	2	Cluster 3
1927	2n Cycle	69401.0	41	399	27	159	58	8	39	4	4	4	5	2	0	0	Germany	51	3859	2	3	690	17	0	Not Engaged	1	Cluster 2
437	Master	75012.0	41	294	142	218	164	58	151	1	3	8	11	1	0	0	Australia	48	3916	1	1	1027	23	0	Not Engaged	2	Cluster 3
4331	Master	85738.0	41	913	26	376	17	26	13	1	3	6	11	1	0	0	Spain	46	3918	2	2	1371	21	2	Moderately Engaged	2	Cluster 3
4084	Graduation	60934.0	41	224	155	155	192	93	54	2	6	4	11	4	0	0	Canada	49	3924	2	3	873	23	0	Not Engaged	2	Cluster 3
8135	Master	27161.0	41	7	4	23	7	0	11	1	1	0	3	7	0	0	Saudi Arabia	38	4005	2	3	52	5	0	Not Engaged	0	Cluster 1
9750	PhD	64325.0	41	731	60	353	78	12	73	5	10	3	5	7	0	0	Spain	63	4268	1	2	1307	23	0	Not Engaged	1	Cluster 2
6682	Basic	18978.0	41	2	8	1	4	7	15	1	1	0	3	8	0	0	Spain	51	4326	2	3	37	5	0	Not Engaged	0	Cluster 1
10581	Graduation	41124.0	41	281	7	84	15	0	119	7	7	3	4	8	0	0	Spain	47	4367	2	3	506	21	0	Not Engaged	1	Cluster 2
3710	PhD	39684.0	41	19	0	35	6	4	17	2	2	1	2	7	1	1	Spain	40	4386	1	2	81	7	0	Not Engaged	0	Cluster 1
5207	PhD	53378.0	41	489	6	152	8	6	132	10	9	4	6	8	1	0	Spain	61	4404	2	4	793	29	0	Not Engaged	1	Cluster 2
9360	Graduation	37040.0	41	86	2	73	69	38	48	1	4	2	5	8	0	0	USA	42	4451	2	2	316	12	0	Not Engaged	0	Cluster 1
4679	Master	78710.0	42	721	0	152	119	50	50	3	7	6	12	4	0	0	Spain	47	3798	2	3	1092	28	0	Not Engaged	2	Cluster 3
1340	Graduation	92910.0	42	551	137	792	179	103	33	1	6	7	13	1	0	0	Spain	38	3827	2	2	1795	27	3	Moderately Engaged	2	Cluster 3
